id,emotion
1336331793708957696,optimism
1336331700813484032,optimism
1336331564704141312,sadness
1336331511889457152,optimism
1336331402720071680,optimism
1336331256397586432,joy
1336331190882631680,optimism
1336331143520559104,sadness
1336331140265725952,joy
1336331069059072000,joy
1336330900938747904,sadness
1336330795804286976,joy
1336330702611091456,optimism
1336330599162757120,optimism
1336330537217056768,joy
1336330451724582912,joy
1336330441083609088,optimism
1336330410184175616,optimism
1336330395353112576,sadness
1336330372527710208,optimism
1336330291070169088,optimism
1336330282023063552,joy
1336330241329926144,joy
1336330199902814208,joy
1336330172379791360,optimism
1336330127551025152,joy
1336330120605310976,optimism
1336330112325730304,optimism
1336330066716815360,sadness
1336329952942149632,optimism
1336329880405864448,joy
1336329858763223040,joy
1336329828732006400,joy
1336329808372895744,joy
1336329780803694592,optimism
1336329739590459392,joy
1336329731763970048,optimism
1336329714235887616,optimism
1336329694338187264,sadness
1336329658673983488,optimism
1336329597806264320,optimism
1336329567603068928,optimism
1336329497147101184,anger
1336329340150112256,optimism
1336329319212191744,joy
1336329318868258816,joy
1336329230800486400,anger
1336329213301813248,sadness
1336329212655882240,joy
1336329195065024512,optimism
1336329171144830976,optimism
1336329170301775872,joy
1336329048448888832,joy
1336328977128964096,anger
1336328958166482944,joy
1336328905913847808,joy
1336328849202638848,sadness
1336328828222722048,sadness
1336328791463849984,sadness
1336328750703603712,optimism
1336328738745643008,joy
1336328545820274688,sadness
1336328445949669376,joy
1336328442271264768,optimism
1336328386910646272,optimism
1336328205930643456,sadness
1336328132706488320,sadness
1336328059457191936,optimism
1336328056214962176,optimism
1336327957132967936,anger
1336327856872275968,optimism
1336327832453013504,sadness
1336327775632781312,joy
1336327624377860096,joy
1336327616295358464,joy
1336327611828432896,joy
1336327524658282496,optimism
1336327345276211200,joy
1336327288334344192,joy
1336327281770340352,joy
1336327200920928256,optimism
1336327132402733056,joy
1336327005319532544,sadness
1336326988697505792,joy
1336326969491787776,sadness
1336326957684813824,joy
1336326878659899392,anger
1336326805272240128,joy
1336326791548395520,sadness
1336326705615491072,sadness
1336326704390795264,joy
1336326581006974976,optimism
1336326519816220672,sadness
1336326466770849792,optimism
1336326232804245504,optimism
1336326142903500800,joy
1336326142442106880,sadness
1336326061085224960,sadness
1336325980319707136,sadness
1336325850199822336,optimism
1336325785204867072,sadness
1336325756369006592,optimism
1336325706846912512,joy
1336325670595559424,sadness
1336325628505649152,joy
1336325620461051904,joy
1336325598377963520,anger
1336325498083762176,anger
1336325487006650368,joy
1336325486239129600,optimism
1336325429733466112,anger
1336325417494405120,sadness
1336325352751128576,joy
1336325290696400896,optimism
1336325182068195328,optimism
1336325132751568896,optimism
1336324963238699008,joy
1336324931420782592,joy
1336324823484526592,optimism
1336324817046278144,optimism
1336324636192034816,optimism
1336324563504746496,joy
1336324435725283328,sadness
1336324415231946752,sadness
1336324393136398336,joy
1336324212550553600,joy
1336324170930524160,joy
1336323952113664000,joy
1336323905493987328,joy
1336323887483609088,anger
1336323841174294528,sadness
1336323839471456256,anger
1336323792151298048,joy
1336323783343316992,joy
1336323729136074752,sadness
1336323724836913152,optimism
1336323547942141952,optimism
1336323537502490624,joy
1336323528434413568,joy
1336323514467381248,anger
1336323261471154176,joy
1336323154617122816,joy
1336323003739619328,optimism
1336322965051326464,joy
1336322828967137280,optimism
1336322746486124544,joy
1336322721131581440,joy
1336322658061807616,joy
1336322568626663424,optimism
1336322476591050752,sadness
1336322446773936128,optimism
1336322376221347840,joy
1336322367279091712,optimism
1336322293245460480,optimism
1336322228883877888,anger
1336322196453527552,sadness
1336322028014456832,sadness
1336321996418736128,sadness
1336321970774798336,anger
1336321946905006080,sadness
1336321938080165888,joy
1336321927590244352,anger
1336321813098373120,joy
1336321742743060480,joy
1336321735600336896,optimism
1336321637315010560,sadness
1336321578116599808,joy
1336321556134338560,joy
1336321530448420864,optimism
1336321518549098496,joy
1336321486114574336,optimism
1336321427746656256,sadness
1336321391621128192,sadness
1336321313858674688,joy
1336321275371745280,joy
1336321263703269376,optimism
1336321239195865088,joy
1336321124083269632,joy
1336321098695147520,optimism
1336321083767603200,optimism
1336321081024544768,joy
1336321042923495424,sadness
1336320984526200832,joy
1336320967740571648,optimism
1336320967128182784,anger
1336320891144245248,anger
1336320854364364800,joy
1336320841672392704,joy
1336320835875864576,optimism
1336320753189392384,joy
1336320733304143872,sadness
1336320727906099200,optimism
1336320689305866240,joy
1336320672700612608,optimism
1336320631550345216,optimism
1336320606187315200,anger
1336320599870722048,anger
1336320591813435392,optimism
1336320564428820480,anger
1336320514936221696,joy
1336320511018586112,joy
1336320482237239296,joy
1336320461584519168,sadness
1336320328654413824,optimism
1336320292155625472,joy
1336320258949312512,sadness
1336320203001565184,optimism
1336320201701294080,joy
1336320184789905408,optimism
1336320150069420032,joy
1336320041587888128,joy
1336320012588470272,sadness
1336319953989857280,sadness
1336319917604397056,anger
1336319908464840704,sadness
1336319879276740608,joy
1336319862235308032,optimism
1336319823127564288,sadness
1336319731326803968,joy
1336319726872637440,anger
1336319676897316864,optimism
1336319635428347904,sadness
1336319579916652544,joy
1336319579350388736,optimism
1336319403210776576,joy
1336319290174271488,joy
1336319214114619392,sadness
1336318989895548928,joy
1336318931875688448,sadness
1336318921121533952,optimism
1336318918361665536,joy
1336318835549483008,joy
1336318749624786944,sadness
1336318733132951552,joy
1336318710026539008,joy
1336318706637410304,joy
1336318459081191424,joy
1336318450159927296,joy
1336318424377683968,anger
1336318383810248704,optimism
1336318325970833408,anger
1336318324225921024,joy
1336318288901648384,anger
1336318260506083328,joy
1336318235889700864,anger
1336318144382709760,anger
1336318093518393344,sadness
1336318080742354944,optimism
1336318064908857344,sadness
1336318001172267008,optimism
1336317891214409728,joy
1336317845399982080,anger
1336317763770519552,optimism
1336317678252740608,joy
1336317669025312768,joy
1336317631335317504,joy
1336317540256022528,joy
1336317364250415104,optimism
1336317342922502144,joy
1336317338832961536,sadness
1336317318222135296,sadness
1336317276564451328,optimism
1336317274274353152,optimism
1336317208960495616,anger
1336317176421224448,optimism
1336317039942672384,joy
1336316984015917056,optimism
1336316933386321920,optimism
1336316787001094144,joy
1336316620155670528,optimism
1336316595145232384,sadness
1336316592662016000,anger
1336316583052898304,joy
1336316530624143360,joy
1336316466233270272,joy
1336316450999431168,joy
1336316424076267520,anger
1336316367599849472,joy
1336316350374047744,joy
1336316343965147136,anger
1336316338168426496,joy
1336316146069372928,sadness
1336316021234429952,joy
1336315936954048512,joy
1336315833686036480,joy
1336315828547932160,optimism
1336315795589107712,sadness
1336315755340578816,anger
1336315730564804608,optimism
1336315508484943872,optimism
1336315487156920320,anger
1336315415455215616,joy
1336315403044319232,anger
1336315394026582016,joy
1336315266909822976,joy
1336315192355909632,joy
1336315162651922432,joy
1336315136240390144,optimism
1336315098957168640,joy
1336315097141145600,anger
1336315043198115840,joy
1336315041478565888,joy
1336315028870455296,joy
1336315018481029120,optimism
1336314976508719104,joy
1336314971991445504,joy
1336314959098228736,sadness
1336314938478903296,joy
1336314857579147264,joy
1336314731347529728,anger
1336314731011796992,optimism
1336314730382757888,joy
1336314723877449728,optimism
1336314719641227264,sadness
1336314609960030208,anger
1336314581216616448,joy
1336314567010476032,optimism
1336314543157481472,joy
1336314539487490048,joy
1336314536320585728,joy
1336314517282828288,optimism
1336314496776765440,sadness
1336314486806859776,sadness
1336314459875397632,sadness
1336314453583929344,optimism
1336314419454754816,joy
1336314409120129024,anger
1336314356183818240,optimism
1336314320431566848,sadness
1336314314618142720,anger
1336314266505392128,optimism
1336314201329991680,optimism
1336314185169428480,optimism
1336314179649728512,joy
1336314172733153280,optimism
1336314141351489536,joy
1336314018752045056,sadness
1336313997629394944,joy
1336313939135787008,joy
1336313889672155136,optimism
1336313833326063616,optimism
1336313807400886272,optimism
1336313728569053184,joy
1336313725578571776,joy
1336313706427269120,optimism
1336313632720818176,joy
1336313631647166464,optimism
1336313622876794880,sadness
1336313528714752000,sadness
1336313463866454016,anger
1336313447655542784,joy
1336313425824280576,sadness
1336313349689270272,joy
1336313325567750144,joy
1336313312200495104,optimism
1336313290067124224,joy
1336313252624601088,joy
1336313194319646720,joy
1336313174556028928,joy
1336313006192521216,sadness
1336312980565323776,anger
1336312966514356224,joy
1336312953352695808,optimism
1336312952702418944,optimism
1336312857835671552,joy
1336312811711041536,optimism
1336312803221712896,joy
1336312797580451840,anger
1336312779112927232,joy
1336312750075650048,anger
1336312729213284352,optimism
1336312549831282688,sadness
1336312547276959744,sadness
1336312467832573952,joy
1336312405710807040,joy
1336312326895636480,optimism
1336312245941198848,joy
1336312220049956864,joy
1336312193671974912,joy
1336312097681121280,sadness
1336312083965767680,joy
1336312023836217344,optimism
1336311992936767488,anger
1336311984611090432,joy
1336311953917145088,joy
1336311951245324288,joy
1336311893384892416,joy
1336311681970970624,joy
1336311648441733120,joy
1336311635133263872,joy
1336311581966295040,optimism
1336311501926240256,joy
1336311494628225024,sadness
1336311310808702976,joy
1336311265946439680,joy
1336311147415351296,anger
1336311095175360512,optimism
1336311072622583808,optimism
1336311029249273856,joy
1336310957514043392,joy
1336310867508473856,sadness
1336310784406790144,joy
1336310744913162240,joy
1336310712726147072,joy
1336310491086548992,optimism
1336310410924920832,sadness
1336310381497774080,joy
1336310370793734144,optimism
1336310233543610368,joy
1336310215839416320,sadness
1336310205009850368,joy
1336310032208699392,optimism
1336310027464937472,joy
1336309977074585600,sadness
1336309854265339904,joy
1336309849961844736,sadness
1336309687889907712,sadness
1336309667547336704,sadness
1336309617043922944,joy
1336309519266275328,joy
1336309470058700800,joy
1336309455043125248,joy
1336309385405091840,joy
1336309318023581696,anger
1336309315813003264,sadness
1336309284490113024,anger
1336309249715134464,optimism
1336309216223645696,optimism
1336309145423777792,optimism
1336309129552539648,optimism
1336309064054300672,anger
1336309063454437376,joy
1336308978142375936,optimism
1336308963000856576,sadness
1336308936174137344,optimism
1336308928569872384,joy
1336308848106348544,sadness
1336308823028600832,optimism
1336308785263030272,joy
1336308767395377152,joy
1336308708704464896,joy
1336308670469197824,sadness
1336308646024720384,anger
1336308642824343552,anger
1336308588495646720,joy
1336308569671667712,joy
1336308568023314432,joy
1336308473362067456,joy
1336308448103985152,optimism
1336308392038723584,joy
1336308372430262272,optimism
1336308312036569088,joy
1336308282672222208,optimism
1336308263890132992,optimism
1336308237356904448,joy
1336308202980466688,joy
1336308180268314624,joy
1336308074940862464,joy
1336308070142496768,anger
1336308012974161920,joy
1336307963468910592,joy
1336307925757751296,optimism
1336307867150905344,sadness
1336307864567222272,anger
1336307854257631232,joy
1336307835630718976,optimism
1336307832241655808,optimism
1336307817423261696,sadness
1336307719024861184,optimism
1336307668101832704,optimism
1336307648057184256,optimism
1336307591895523328,joy
1336307452598337536,optimism
1336307284629131264,optimism
1336307236503777280,optimism
1336307224302538752,sadness
1336307185572253696,anger
1336307116546674688,joy
1336306934782128128,anger
1336306929510064128,optimism
1336306917375946752,joy
1336306899113881600,joy
1336306875177062400,optimism
1336306870202593280,optimism
1336306861528801280,optimism
1336306801755779072,sadness
1336306799247560704,joy
1336306774887030784,joy
1336306736907563008,joy
1336306670121742336,optimism
1336306619207004160,optimism
1336306595060477952,joy
1336306592652947456,joy
1336306549279625216,optimism
1336306515356098560,optimism
1336306483089313792,joy
1336306455042023424,optimism
1336306451405557760,joy
1336306429209272320,optimism
1336306377627750400,optimism
1336306320581025792,joy
1336306317946986496,joy
1336306221859614720,optimism
1336306123415187456,optimism
1336306085725163520,anger
1336305981538623488,sadness
1336305969589051392,optimism
1336305865146687488,optimism
1336305840924602368,optimism
1336305800474730496,anger
1336305793050812416,sadness
1336305745890074624,optimism
1336305719637893120,joy
1336305712993996800,sadness
1336305681524269056,joy
1336305662314356736,optimism
1336305517497622528,sadness
1336305511302483968,optimism
1336305509247410176,joy
1336305424656642048,joy
1336305403286708224,optimism
1336305384085213184,anger
1336305284730429440,optimism
1336305218032709632,anger
1336305214228492288,sadness
1336305192229363712,sadness
1336305171333255168,joy
1336305134221946880,optimism
1336305122373218304,optimism
1336305075598266368,joy
1336305059760631808,joy
1336304976340148224,optimism
1336304957906169856,joy
1336304934761926656,joy
1336304912141979648,anger
1336304897197797376,joy
1336304892151992320,sadness
1336304800472895488,joy
1336304767253921792,joy
1336304702322077696,optimism
1336304616624041984,optimism
1336304613687881728,sadness
1336304597460086784,joy
1336304552610586624,optimism
1336304499355422720,joy
1336304405440815104,optimism
1336304331352584192,anger
1336304277946560512,joy
1336304235009499136,joy
1336304135235362816,sadness
1336304129833119744,anger
1336304129111552000,optimism
1336304116033699840,anger
1336304095364337664,joy
1336304056999030784,optimism
1336304055564513280,joy
1336304043346567168,sadness
1336304042155384832,sadness
1336304035922550784,sadness
1336303983246385152,joy
1336303859270971392,joy
1336303835707371520,sadness
1336303819039404032,optimism
1336303774453948416,joy
1336303721957879808,sadness
1336303654664597504,joy
1336303626407522304,joy
1336303599807311872,joy
1336303569650262016,optimism
1336303568232517632,sadness
1336303459222609920,joy
1336303399336353792,joy
1336303307195867136,joy
1336303288266993664,joy
1336303234185637888,anger
1336303216942837760,joy
1336303104652873728,joy
1336303099342770176,sadness
1336302996230197248,anger
1336302908460167168,joy
1336302889317388288,optimism
1336302831125590016,optimism
1336302762246680576,joy
1336302722224680960,sadness
1336302653706559488,joy
1336302617736179712,anger
1336302605094580224,joy
1336302570990612480,optimism
1336302525335674880,optimism
1336302485431066624,optimism
1336302480217550848,joy
1336302457677377536,sadness
1336302414429736960,optimism
1336302390086131712,sadness
1336302331198050304,joy
1336302225598128128,joy
1336302224364941312,optimism
1336302185576099840,joy
1336302174993862656,sadness
1336302160305385472,anger
1336302016327344128,joy
1336302014330912768,optimism
1336301984958345216,joy
1336301892243218432,optimism
1336301823980937216,sadness
1336301819149119488,joy
1336301799284879360,joy
1336301767739445248,joy
1336301596775485440,sadness
1336301595999547392,joy
1336301487736184832,optimism
1336301473496526848,joy
1336301340964909056,joy
1336301323625623552,optimism
1336301236165939200,joy
1336301190158708736,optimism
1336301186841014272,joy
1336301174778187776,joy
1336301146860900352,optimism
1336301099188305920,anger
1336301047711666176,optimism
1336300868417822720,optimism
1336300796032528384,sadness
1336300769088303104,joy
1336300703594242048,joy
1336300596069076992,sadness
1336300546882408448,sadness
1336300494608871424,optimism
1336300431279091712,joy
1336300423242801152,joy
1336300397024202752,anger
1336300371048882176,sadness
1336300362735575040,sadness
1336300290086146048,joy
1336300286311280640,optimism
1336300218724315136,sadness
1336300183508844544,sadness
1336300180782653440,optimism
1336300167981637632,optimism
1336300139942711296,optimism
1336300108405727232,optimism
1336300091737509888,joy
1336299953140928512,sadness
1336299888972341248,sadness
1336299873470124032,optimism
1336299841555673088,joy
1336299769619222528,optimism
1336299765697548288,sadness
1336299734873612288,joy
1336299709007335424,optimism
1336299693517758464,joy
1336299689105383424,joy
1336299646944223232,optimism
1336299571954262016,sadness
1336299564337344512,optimism
1336299494292459520,joy
1336299483576020992,optimism
1336299448725540864,optimism
1336299411610218496,joy
1336299389036466176,sadness
1336299385861386240,joy
1336299383281901568,optimism
1336299293838336000,optimism
1336299276587192320,joy
1336299265681989632,joy
1336299263719075840,joy
1336299216256327680,sadness
1336299136329658368,joy
1336299088019591168,joy
1336299049604026368,sadness
1336299002812379136,joy
1336299001604415488,optimism
1336298913595318272,anger
1336298910307016704,joy
1336298902107140096,joy
1336298849732882432,joy
1336298838873825280,sadness
1336298833471557632,joy
1336298798646169600,optimism
1336298709445980160,optimism
1336298607599882240,joy
1336298593452486656,sadness
1336298591116267520,optimism
1336298508672962560,optimism
1336298455787048960,anger
1336298444017848320,sadness
1336298428477943808,sadness
1336298406856302592,joy
1336298349582897152,sadness
1336298328154312704,joy
1336298278934224896,anger
1336298250354257920,sadness
1336298244641579008,joy
1336298144636628992,optimism
1336298140673191936,optimism
1336298011144679424,joy
1336298010893053952,anger
1336297989992747008,joy
1336297936674762752,optimism
1336297836074299392,joy
1336297799261036544,joy
1336297796257898496,sadness
1336297777207324672,joy
1336297751039119360,joy
1336297729430073344,anger
1336297695972089856,optimism
1336297677546541056,joy
1336297662451048448,optimism
1336297594000171008,joy
1336297585561243648,joy
1336297568045735936,joy
1336297515373760512,joy
1336297492841979904,optimism
1336297479395012608,joy
1336297424210382848,optimism
1336297405336219648,anger
1336297367792971776,optimism
1336297319227121664,joy
1336297280081514496,joy
1336297171369517056,joy
1336297125471260672,optimism
1336297033930579968,joy
1336297021259599872,anger
1336296982424514560,joy
1336296893433962496,joy
1336296807366844416,joy
1336296787880108032,optimism
1336296752505384960,optimism
1336296750685024256,joy
1336296730527215616,anger
1336296645848408064,sadness
1336296560485920768,optimism
1336296438460870656,sadness
1336296406613635072,anger
1336296332437278720,joy
1336296326817058816,sadness
1336296318688440320,optimism
1336296219371593728,joy
1336296196248317952,optimism
1336296171225157632,optimism
1336296158159835136,sadness
1336296122776649728,joy
1336295966488588288,joy
1336295959311994880,optimism
1336295834447728640,optimism
1336295773982650368,anger
1336295748170870784,anger
1336295736460406784,optimism
1336295666998456320,joy
1336295635839033344,optimism
1336295546944974848,joy
1336295533615468544,optimism
1336295500803411968,optimism
1336295475738075136,optimism
1336295470927400960,optimism
1336295452917067776,joy
1336295373011345408,joy
1336295362651426816,joy
1336295286315110400,joy
1336295277674762240,joy
1336295240563568640,optimism
1336295177179291648,optimism
1336295165451972608,optimism
1336295160028737536,sadness
1336295099676774400,optimism
1336295089472204800,joy
1336295084845912064,joy
1336295073143656448,optimism
1336294934362677248,optimism
1336294924505985024,sadness
1336294915710590976,joy
1336294908819333120,optimism
1336294861985689600,joy
1336294808625831936,optimism
1336294806214078464,optimism
1336294724949381120,sadness
1336294709619281920,optimism
1336294681488011264,optimism
1336294675716710400,sadness
1336294615503282176,joy
1336294581529423872,optimism
1336294557907030016,optimism
1336294506665111552,sadness
1336294498343682048,joy
1336294468266450944,joy
1336294439053127680,optimism
1336294367833821184,joy
1336294344647536640,optimism
1336294284409122816,optimism
1336294280768458752,sadness
1336294279208181760,anger
1336294277295595520,joy
1336294245024608256,joy
1336294208110465024,joy
1336294202091696128,optimism
1336294194235793408,joy
1336294192310603776,joy
1336294187113848832,sadness
1336294186941870080,joy
1336294172450566144,sadness
1336294146173177856,optimism
1336293968024395776,joy
1336293941566722048,optimism
1336293931622035456,optimism
1336293876416487424,joy
1336293858825658368,optimism
1336293745273298944,anger
1336293576846688256,joy
1336293563395674112,joy
1336293514439766016,optimism
1336293501374521344,sadness
1336293437411352576,anger
1336293419338129408,joy
1336293385393430528,joy
1336293353395286016,anger
1336293323611328512,sadness
1336293290325446656,optimism
1336293206221344768,sadness
1336293126437212160,joy
1336293085140168704,sadness
1336293071764393984,joy
1336293059735248896,optimism
1336293019981656064,joy
1336292981704450048,anger
1336292977900130304,optimism
1336292969687764992,optimism
1336292969226383360,anger
1336292944253513728,optimism
1336292942202490880,anger
1336292923500077056,joy
1336292825713893376,joy
1336292810245476352,joy
1336292743291744256,joy
1336292741828005888,anger
1336292725960929280,optimism
1336292685225844736,optimism
1336292605076905984,anger
1336292575393755136,optimism
1336292514496704512,joy
1336292508670828544,joy
1336292417041956864,optimism
1336292398822027264,sadness
1336292366467158016,sadness
1336292331780272128,joy
1336292189895335936,joy
1336292169020223488,joy
1336292134438252544,optimism
1336292118130782208,optimism
1336292104432136192,joy
1336292080403042304,anger
1336292070248550400,joy
1336292044436803584,optimism
1336292031413555200,sadness
1336292025604444160,sadness
1336291904938528768,joy
1336291876031373312,optimism
1336291797488857088,optimism
1336291789758754816,optimism
1336291778966806528,joy
1336291689313542144,anger
1336291647932526592,optimism
1336291630052241408,optimism
1336291598322331648,joy
1336291572644720640,joy
1336291557339762688,sadness
1336291547621576704,joy
1336291538738028544,joy
1336291538515668992,sadness
1336291465648025600,optimism
1336291439769243648,joy
1336291358169030656,joy
1336291281560096768,joy
1336291269262389248,joy
1336291116426153984,sadness
1336290935475408896,joy
1336290798816686080,joy
1336290778734268416,sadness
1336290593597755392,joy
1336290568465506304,optimism
1336290528338513920,sadness
1336290509552308224,optimism
1336290453042421760,joy
1336290417789251584,optimism
1336290386961195008,anger
1336290321496477696,optimism
1336290252093321216,optimism
1336290205708464128,joy
1336290179028553728,joy
1336290151874572288,optimism
1336290141988597760,sadness
1336290138360590336,joy
1336290093347303424,optimism
1336290078604341248,anger
1336290041140752384,optimism
1336289952032808960,joy
1336289941324779520,joy
1336289899901751296,joy
1336289877772685312,sadness
1336289872206761984,sadness
1336289862010466304,optimism
1336289776962576384,joy
1336289755751911424,optimism
1336289727801143296,optimism
1336289683203088384,joy
1336289678283186176,joy
1336289660440621056,joy
1336289657814978560,joy
1336289590274105344,sadness
1336289553066418176,optimism
1336289517658116096,sadness
1336289510993375232,sadness
1336289488960708608,sadness
1336289461450252288,joy
1336289384300244992,anger
1336289177021927424,joy
1336289154423021568,optimism
1336289142511177728,joy
1336289090896060416,joy
1336289010910699520,anger
1336289007307808768,optimism
1336288977997991936,optimism
1336288977066848256,anger
1336288934935076864,joy
1336288930879115264,joy
1336288892266422272,joy
1336288851694919680,optimism
1336288811756761088,optimism
1336288801627512832,joy
1336288792009986048,joy
1336288598551834624,optimism
1336288593929711616,optimism
1336288570320035840,joy
1336288553823653888,joy
1336288542864109568,sadness
1336288524350308352,optimism
1336288512782512128,optimism
1336288444167938048,sadness
1336288401264418816,optimism
1336288339981430784,optimism
1336288313590886400,joy
1336288290429874176,joy
1336288217813934080,optimism
1336288166731505664,joy
1336288145399312384,sadness
1336288131868282880,optimism
1336288126319218688,joy
1336288124398415872,joy
1336288087543001088,anger
1336288069931028480,optimism
1336288042450096128,joy
1336288039417638912,sadness
1336288012284604416,joy
1336287928281157632,sadness
1336287892793151488,anger
1336287882827489280,optimism
1336287855061192704,joy
1336287841869938688,sadness
1336287841744195584,anger
1336287834639044608,optimism
1336287821217357824,optimism
1336287661980610560,sadness
1336287655152193536,optimism
1336287629474734080,anger
1336287609673420800,joy
1336287524919128064,sadness
1336287519395213312,optimism
1336287493822566400,optimism
1336287480744726528,joy
1336287461186670592,joy
1336287452030521344,optimism
1336287424272429056,anger
1336287367582322688,joy
1336287244068524032,joy
1336287141119275008,sadness
1336287120319782912,optimism
1336287108286320640,joy
1336287091244863488,joy
1336286999121104896,optimism
1336286998701682688,anger
1336286993337044992,sadness
1336286982545285120,joy
1336286975578361856,joy
1336286951360630784,joy
1336286898508197888,sadness
1336286878467809280,joy
1336286836331843584,joy
1336286805696651264,joy
1336286803393966080,sadness
1336286796372709376,anger
1336286761891360768,joy
1336286758045163520,joy
1336286648947138560,optimism
1336286614658670592,optimism
1336286592680546304,joy
1336286584174497792,sadness
1336286574896689152,optimism
1336286556601135104,anger
1336286520295256064,optimism
1336286417325068288,joy
1336286411369177088,joy
1336286407212535808,joy
1336286387432198144,sadness
1336286338778329088,sadness
1336286337201278976,optimism
1336286306507304960,optimism
1336286291550490624,joy
1336286249208999936,sadness
1336286208998170624,joy
1336286208566169600,optimism
1336286132603129856,joy
1336286119093276672,optimism
1336286022712299520,optimism
1336286003615686656,joy
1336285985332727808,optimism
1336285979859103744,joy
1336285978114265088,optimism
1336285954554925056,joy
1336285942995365888,optimism
1336285836489404416,optimism
1336285804734402560,sadness
1336285743602393088,sadness
1336285715479617536,sadness
1336285685792301056,joy
1336285674253803520,joy
1336285643798884352,optimism
1336285621258752000,sadness
1336285539855699968,sadness
1336285529076330496,joy
1336285502153035776,optimism
1336285501096071168,optimism
1336285492543959040,sadness
1336285445789978624,sadness
1336285396783800320,joy
1336285310901231616,joy
1336285298129514496,optimism
1336285274909896704,anger
1336285269486686208,optimism
1336285236586549248,joy
1336285219947761664,optimism
1336285189983571968,optimism
1336285164331278336,optimism
1336285142843879424,joy
1336285129933774848,joy
1336285129120112640,sadness
1336285110006583296,optimism
1336285086824738816,joy
1336285040704016384,sadness
1336285021951430656,joy
1336285010933018624,joy
1336284968260169728,joy
1336284965840035840,optimism
1336284953085087744,optimism
1336284908373815296,joy
1336284903395258368,optimism
1336284866741211136,optimism
1336284834944135168,joy
1336284817093251072,optimism
1336284799263236096,joy
1336284769496272896,optimism
1336284761078329344,optimism
1336284746113019904,anger
1336284681101320192,optimism
1336284652210970624,optimism
1336284605004050432,anger
1336284586221969408,optimism
1336284548733210624,optimism
1336284503371821056,joy
1336284496933613568,optimism
1336284458790625280,joy
1336284457926586368,optimism
1336284405267099648,optimism
1336284390251524096,optimism
1336284360333463552,sadness
1336284302838013952,optimism
1336284291748294656,joy
1336284233594261504,joy
1336284226195501056,joy
1336284215525183488,optimism
1336284131135787008,optimism
1336284098340528128,sadness
1336284062911238144,anger
1336284011145162752,joy
1336283899262070784,sadness
1336283884984692736,optimism
1336283868371034112,sadness
1336283866445672448,joy
1336283865724411904,sadness
1336283863455313920,optimism
1336283848133447680,optimism
1336283804953174016,optimism
1336283779204337664,optimism
1336283759801491456,anger
1336283712435056640,joy
1336283699525132288,joy
1336283647343792128,sadness
1336283631048912896,joy
1336283619275407360,optimism
1336283551688323072,optimism
1336283487574368256,optimism
1336283404426424320,anger
1336283376320393216,sadness
1336283288814678016,joy
1336283275833303040,joy
1336283258271752192,joy
1336283243524579328,sadness
1336283192953892864,anger
1336283183587835904,optimism
1336283180018569216,sadness
1336283162834468864,joy
1336283110833532928,sadness
1336283000737239040,joy
1336282974418046976,joy
1336282961323429888,joy
1336282877726605312,joy
1336282873859506176,anger
1336282829471281152,optimism
1336282781152894976,joy
1336282775805186048,anger
1336282725473529856,joy
1336282695496830976,joy
1336282686315442176,joy
1336282681395589120,joy
1336282677184319488,sadness
1336282613720367104,anger
1336282612999073792,anger
1336282609186459648,sadness
1336282565175599104,joy
1336282551388958720,anger
1336282525992271872,joy
1336282521798107136,joy
1336282484355502080,joy
1336282450452996096,optimism
1336282448041226240,joy
1336282445377835008,joy
1336282384220745728,joy
1336282342973972480,joy
1336282338448330752,anger
1336282332144300032,joy
1336282330747572224,joy
1336282297381892096,optimism
1336282292461981696,joy
1336282259498938368,joy
1336282258785886208,joy
1336282245229928448,joy
1336282240284758016,joy
1336282225411825664,anger
1336282139852218368,joy
1336282133468418048,optimism
1336282064342147072,optimism
1336282002690076672,joy
1336281938991210496,anger
1336281898977529856,optimism
1336281881478914048,joy
1336281852064260096,joy
1336281850122293248,joy
1336281817100464128,sadness
1336281808514781184,joy
1336281807571066880,anger
1336281751891664896,joy
1336281742873931776,optimism
1336281738117586944,sadness
1336281698938576896,joy
1336281592201945088,joy
1336281536807591936,joy
1336281489714130944,sadness
1336281438287749120,joy
1336281396466364416,optimism
1336281341239943168,joy
1336281310017560576,optimism
1336281283580850176,optimism
1336281201171177472,sadness
1336281143121993728,optimism
1336281097135661056,sadness
1336281092324794368,optimism
1336281044828495872,optimism
1336281020124045312,optimism
1336280950867685376,joy
1336280945465298944,joy
1336280943393464320,optimism
1336280877354151936,joy
1336280872916434944,optimism
1336280714606731264,joy
1336280689868681216,anger
1336280688132300800,joy
1336280614765383680,optimism
1336280538542387200,joy
1336280519592595456,anger
1336280509656215552,joy
1336280459551137792,optimism
1336280439326171136,joy
1336280435970727936,joy
1336280421022109696,joy
1336280406698520576,optimism
1336280357583245312,joy
1336280353506521088,joy
1336280345738670080,joy
1336280340063805440,anger
1336280315959111680,joy
1336280308812046336,optimism
1336280294555594752,sadness
1336280276582928384,joy
1336280198778597376,sadness
1336280175319928832,joy
1336280152490340352,optimism
1336280131824861184,joy
1336280084043411456,anger
1336280068050608128,sadness
1336280022424936448,optimism
1336279998517432320,optimism
1336279948361863168,joy
1336279932062851072,sadness
1336279708019929088,anger
1336279683210461184,joy
1336279652046950400,sadness
1336279642718810112,joy
1336279509432233984,sadness
1336279456252637184,optimism
1336279436757446656,sadness
1336279406109732864,joy
